audio,text,description
/home/jupyter-koustav/fine_tuning/test_1/13153302236168048197.wav,large areas further north are quite sparsely populated and some is nearly uninhabited wilderness,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/11665346626937246597.wav,television reports show white smoke coming from the plant,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/14337122471415370884.wav,television reports show white smoke coming from the plant,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/12906384443438076827.wav,in a carriage they traveled back to paris surrounded by a mob of people screaming and shouting threats against the king and queen,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/2784225427893440291.wav,in a carriage they traveled back to paris surrounded by a mob of people screaming and shouting threats against the king and queen,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1045619486290403122.wav,for example the most common still image photography format in the world is 35mm which was the dominant film size at the close of the analog film era,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/18249328980235371168.wav,for example the most common still image photography format in the world is 35mm which was the dominant film size at the close of the analog film era,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/10731896540541531669.wav,his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/8158297484454595266.wav,his work is of such recognized quality and detail that he is one of the very few household names among philatelists some specialize in collecting his work alone,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/15738179776336088720.wav,crossties were introduced fairly early to hold the tracks in place gradually however it was realised that tracks would be more efficient if they had a stip of iron on the top,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17158526797037461547.wav,the 25 dunlap broadsides still known to exist are the oldest surviving copies of the document the original handwritten copy has not survived,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3745044899208519847.wav,the 25 dunlap broadsides still known to exist are the oldest surviving copies of the document the original handwritten copy has not survived,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/1701461929359257439.wav,the tenth named storm of the atlantic hurricane season subtropical storm jerry formed in the atlantic ocean today,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17993676999513479371.wav,the tenth named storm of the atlantic hurricane season subtropical storm jerry formed in the atlantic ocean today,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/517532078886085321.wav,appropriate use of blogs can empower students to become more analytical and critical; through actively responding to internet materials students can define their positions in the context of others' writings as well as outline their own perspectives on particular issues oravec 2002,A female speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17991438134494400884.wav,appropriate use of blogs can empower students to become more analytical and critical; through actively responding to internet materials students can define their positions in the context of others' writings as well as outline their own perspectives on particular issues oravec 2002,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/17476880836582943567.wav,be firm in turning down men and don't be afraid to stand your ground cultural differences or not it doesn't make it ok!,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3926276660303924456.wav,be firm in turning down men and don't be afraid to stand your ground cultural differences or not it doesn't make it ok!,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
/home/jupyter-koustav/fine_tuning/test_1/3195362600486929544.wav,the center of tibetan meditation is the deity yoga through the visualization of various deities the energy channels are cleaned the chakras are activated and the enlightenment consciousness is created,A male speaker speaks clearly in English with a natural tone and moderate pace in a quiet environment.
